0.00000735|4182.35497909|0.00000741|168.19484993
0.00000734|720.95001741|0.00000742|188.95048250
0.00000733|27305.60200440|0.00000743|5984.81955391
0.00000732|366.54645032|0.00000745|197.66771103
0.00000731|4187.22817959|0.00000747|299.74357431
0.00000728|2032.52032520|0.00000748|1068.33677190
0.00000727|55623.00000000|0.00000750|104.50088351
0.00000726|81.17487701|0.00000752|26.82416107
0.00000724|3571.36166088|0.00000757|2710.02710027
0.00000721|2594.59394198|0.00000758|1998.40000000
0.00000720|28618.23820829|0.00000760|241.28761212
0.00000718|56128.28621167|0.00000765|2031.14421124
0.00000717|36262.20362622|0.00000766|4693.08829665
0.00000716|232.23085331|0.00000768|68.43834232
0.00000712|11125.00000000|0.00000770|1367.81101686
0.00000711|36568.21378340|0.00000777|38.70368584
0.00000710|27812.00000000|0.00000779|832.88889734
0.00000708|156.65874472|0.00000780|4243.56481373
0.00000707|15.70014144|0.00000788|636.58416981
0.00000704|249.64000695|0.00000789|165.00000000
0.00000703|15.65576102|0.00000790|15.00000000
0.00000700|555.70731720|0.00000792|3298.95802913
0.00000698|864.38915752|0.00000794|10166.89648649
0.00000697|2252.44060451|0.00000796|1254.42064202
0.00000695|789.90935252|0.00000799|131.50366803
0.00000694|13454.07958316|0.00000800|18011.20409899
0.00000693|2719.81405667|0.00000805|673.62815536
0.00000691|1403.13385883|0.00000806|499.49999800
0.00000690|14473.87465624|0.00000813|220.48147969
0.00000686|171.72585668|0.00000816|13.77503105
0.00000685|42335.76642340|0.00000820|122.51315388
0.00000684|5563.00000000|0.00000821|320.05613581
0.00000683|814.20115980|0.00000823|8956.83968936
0.00000680|250.81407563|0.00000830|2775.43638524
0.00000679|185.53065383|0.00000831|7839.26696303
0.00000675|115.00000000|0.00000832|16229.73459962
0.00000672|187.39012120|0.00000839|4822.83464568
0.00000670|400.00000000|0.00000840|6059.32128005
0.00000669|2531.97974611|0.00000844|1421.97000409
0.00000668|48711.94599525|0.00000845|11834.31952662
0.00000667|15015.38350000|0.00000849|3168.57152910
0.00000665|15222.08277793|0.00000850|286.31876000
0.00000663|28.63743302|0.00000855|198.73903508
0.00000662|99.92447130|0.00000859|10680.97743391
0.00000660|13700.20861276|0.00000860|320.19230769
0.00000658|15985.02296268|0.00000863|107.07000000
0.00000657|10091.32420091|0.00000868|256.78483425
0.00000654|2891.25603398|0.00000869|1360.13031521
0.00000652|400.00000000|0.00000871|61.92660551
0.00000651|1055.93980450|0.00000875|13981.59181097
0.00000650|5426.76119837|0.00000876|715.89783361
0.00000649|107.62095532|0.00000877|10445.01710376
0.00000646|269.83900929|0.00000878|1754.76368183
0.00000645|21598.87751939|0.00000879|2430.44245980
0.00000644|203.76070251|0.00000885|211.53400000
0.00000643|19520.24602350|0.00000886|11061.92527558
0.00000641|1000.00000000|0.00000888|34.00000000
0.00000637|202.02937291|0.00000893|25.00000000
0.00000635|138.17086614|0.00000897|11263.27201784
0.00000633|347.34244308|0.00000898|890.86859688
0.00000631|41.06339144|0.00000899|8490.75630947
0.00000630|1078.12581942|0.00000900|163457.25222025
0.00000624|8012.82051282|0.00000909|1000.00000000
0.00000623|1698.39059889|0.00000911|1000.00000000
0.00000622|10562.70257235|0.00000912|240.40598496
0.00000621|84.76328502|0.00000913|9128.87904815
0.00000620|1000.00000000|0.00000919|1000.00000000
0.00000618|3236.24595469|0.00000922|408.54410633
0.00000616|189.44389106|0.00000926|11527.21256448
0.00000615|32472.80402662|0.00000927|1933.79172552
0.00000613|20.00000000|0.00000929|5115.09236678
0.00000611|1034.70703764|0.00000930|251.00000000
0.00000610|5671.79836066|0.00000933|25.00000000
0.00000609|430.52278222|0.00000934|10.71734475
0.00000608|7178.31219570|0.00000936|10.68878945
0.00000607|862.38056013|0.00000938|1092.55766796
0.00000604|100.00000000|0.00000939|11649.62726305
0.00000603|463.40464345|0.00000940|12868.75976539
0.00000602|364.36489451|0.00000942|174.75000000
0.00000601|11985.73544093|0.00000944|7252.15042372
0.00000600|2637.41833333|0.00000949|1136.56823698
0.00000597|551.41417614|0.00000950|2572.81154594
0.00000596|186.25097992|0.00000952|276.09598496
0.00000593|158.06153707|0.00000956|3854.19058124
0.00000590|2518.38526822|0.00000959|1000.00000000
0.00000589|3182.81312759|0.00000961|13.11084624
0.00000587|300.00000000|0.00000964|3460.00000000
0.00000586|1109.40115441|0.00000969|435.77535592
0.00000585|2291.00000000|0.00000970|13831.94711671
0.00000584|202.16367329|0.00000973|725.00000000
0.00000583|104.13066338|0.00000974|12.00000000
0.00000580|151.00000000|0.00000975|10256.41025641
0.00000579|759.47415014|0.00000976|12.08373097
0.00000578|195.62623303|0.00000977|3815.83598064
0.00000577|1399.11785095|0.00000979|645.31945643
0.00000576|194.87038817|0.00000983|10172.93997965
0.00000575|97.43519408|0.00000987|11.00000000
0.00000573|100.97407763|0.00000988|10285.73334869
0.00000572|8937.77239547|0.00000989|12.98700000
0.00000571|250.00000000|0.00000990|1524.00000000
