				1520821200|724.75215048|722.83810007|722.83810010|723.44749972|723.96033839|1130.12826664
				1520820900|724.28139993|723.44749968|724.28139991|723.44749992|723.45916365|2290.83694325
				1520820600|724.75215046|720.50720000|723.66601696|720.61400000|721.06487632|3611.31903380
				1520820300|721.70000000|720.37200000|720.61400000|721.70000000|720.89767564|12790.09422639
				1520820000|723.19319890|721.00000000|721.00000000|721.58690003|722.45546685|4152.68478808
				1520819700|723.94211215|721.97400001|723.94211215|722.97589988|723.07911039|2031.30920270
				1520819400|723.03589978|719.99199999|722.97589992|722.39419992|721.60274976|1097.49910887
				1520819100|723.17949917|720.94020003|720.94020003|721.00000000|721.02289344|2081.92438896
				1520818800|728.09548013|721.00000000|721.00000000|728.09548013|725.59366298|21406.36688519
				1520818500|730.00000000|729.00000000|729.00000000|729.65740560|729.91550056|56213.27898757
				1520818200|728.00000000|727.99999998|728.00000000|727.99999998|727.99999999|10446.31872647
				1520817900|727.99999999|726.30000000|727.99999999|727.99999998|727.99859513|1513.23750668
				1520817600|728.00000000|727.36450079|728.00000000|728.00000000|727.99400336|2957.78633923
				1520817300|728.00000000|727.26110001|727.36450078|727.99999994|727.78231611|360.78495402
				1520817000|727.99999999|725.38947707|727.99999997|725.38947707|727.04820617|763.12601765
				1520816700|725.38947706|723.50000000|725.38947706|723.50000002|725.31403598|128.17473299
				1520816400|723.50000000|723.50000000|723.50000000|723.50000000|723.50000000|91.16237465
				1520816100|725.38947735|723.50000000|725.38947735|724.31029999|725.06110859|8505.10521801
				1520815800|724.67569073|723.31030026|723.31030026|724.31030000|724.66014430|1162.32551548
				1520815500|724.31030000|724.31030000|724.31030000|724.31030000|724.31030000|0.00000000
				1520815200|725.42136329|724.31030000|724.31030000|725.42136329|725.37816698|10592.32139440
				1520814900|725.42136389|721.76040000|723.32480011|721.76040000|723.26762546|4086.62000214
				1520814600|722.15400000|722.15390022|722.15390022|722.15390023|722.15394877|7419.94867102
				1520814300|721.51330012|721.51330012|721.51330012|721.51330012|721.51330012|58.01245437
				1520814000|725.03759973|725.03759973|725.03759973|725.03759973|725.03759973|0.00000000
				1520813700|725.03759973|721.16230000|725.03759973|722.60760001|724.98227353|7402.36867695
				1520813400|725.65230000|722.60760001|725.65230000|725.00000000|724.78529920|6502.37837032
				1520813100|725.00000000|722.19330001|724.99999999|722.99099998|724.14139489|12277.02633454
				1520812800|721.83820000|718.19970005|721.83820000|720.43970000|720.82861960|1044.54230065
				1520812500|721.12020000|720.40000000|720.40000000|721.12020000|720.50302316|893.78667329
				1520812200|723.00000000|718.02085092|723.00000000|718.03085091|720.43058158|1546.43203038
				1520811900|718.03085092|715.96610000|718.03085092|715.96610000|717.18092154|5482.98253058
				1520811600|717.49999996|715.39360000|716.31530006|716.03085093|715.94561388|7538.37596804
				1520811300|719.40710000|716.03085092|716.03085099|718.60772110|717.60741712|597.78969791
				1520811000|718.60772109|717.07389996|718.60772109|717.07389996|717.93644735|532.29921093
				1520810700|717.07389997|715.97010000|716.02220001|717.07389997|716.20663717|505.43935693
				1520810400|717.28669999|715.00000000|715.11810004|717.00000000|716.43117281|6347.10683788
				1520810100|720.12089999|717.86880018|717.94880072|717.86880018|718.02246596|37.74284374
				1520809800|719.56639999|719.51599998|719.56639999|719.51599998|719.56531295|183.22765757
				1520809500|717.72780000|717.33190000|717.33190000|717.72780000|717.59835492|852.96885699
				1520809200|721.82960000|716.89460000|717.69520000|721.45979998|719.30677673|3971.58013493
				1520808900|723.00000000|721.01000000|721.01000000|721.99340000|721.70478857|15933.81851555
				1520808600|723.00000000|721.92090010|721.92090076|723.00000000|722.42020813|1293.86966967
				1520808300|722.17999997|721.02160000|721.02160012|721.58270003|721.47255713|2422.09629920
				1520808000|722.60529982|720.98270003|720.98270011|722.60529982|721.92608219|2662.70624705
				1520807700|722.60529996|720.25704151|721.20820000|721.13788640|721.64295528|2276.10813829
				1520807400|724.74939999|722.84310000|722.84310000|722.87309999|723.58967389|1857.30864356
				1520807100|722.87310000|722.86310000|722.86310000|722.87309999|722.86908050|72.04424090
				1520806800|722.87310000|722.07380000|722.38100007|722.62610015|722.41517973|1873.54768399
				1520806500|728.00000000|722.68040000|722.68040000|726.02230500|725.57857405|3944.17492881
				1520806200|726.02230500|720.64490000|726.01230500|720.64490000|724.07157215|17784.50463832
				1520805900|721.83750000|719.69800005|720.48970000|721.65510000|720.82258567|903.52840523
				1520805600|718.91637990|716.45710004|718.58700003|716.45710004|717.71767452|7675.09463074
				1520805300|721.31040000|716.45710003|716.45710003|721.00000000|720.97502810|10229.23017284
				1520805000|721.31039997|718.74760003|721.31039993|720.45199997|720.83017411|3354.03736814
				1520804700|720.53794097|718.64407739|718.64407739|719.00000000|718.84511334|1116.99560145
				1520804400|719.00000000|717.18365121|719.00000000|717.90000000|718.13252446|20037.41381239
				1520804100|719.29999997|718.28610000|718.99999997|718.99999994|718.99990073|356.60062640
				1520803800|722.97000000|719.44180001|719.44180001|722.97000000|721.81687788|11632.80507715
				1520803500|723.00000000|722.19820003|722.94000003|722.99999997|722.62019848|2308.68421994
				1520803200|722.99999996|720.65980000|722.99999993|720.65980000|722.99321134|3748.24430265
				1520802900|721.75200000|720.00000000|721.75199996|721.75200000|720.01045475|6197.97116509
				1520802600|723.18419981|720.00000000|720.00000000|723.00370000|722.26400062|4642.26679577
				1520802300|723.74080000|723.65839993|723.74080000|723.65839993|723.67222537|1941.75910259
				1520802000|724.44148682|721.59690003|721.59690003|723.88200000|723.30458641|3575.13358475
				1520801700|725.25450000|724.52472430|724.83030000|724.52472430|724.55122242|18361.28554838
				1520801400|723.27776269|719.42760003|723.27776269|719.42760003|721.82307669|2675.05554816
				1520801100|717.00000000|715.00000000|717.00000000|715.68271712|715.28046602|905.04885131
				1520800800|718.68310000|716.05161140|716.05161140|718.68310000|718.08348749|336.94261670
				1520800500|719.00000000|717.99999990|718.00000003|719.00000000|718.96924529|3816.28922134
				1520800200|721.49719946|716.69780007|720.43610000|717.80000000|718.17713413|10438.08820447
				1520799900|718.21969863|715.32540000|716.69780003|715.32540000|717.31392134|1398.03737981
				1520799600|719.52109997|715.00000000|717.09359892|719.52109997|716.34461898|26216.81410562
				1520799300|719.91572795|717.94884771|717.94884771|719.91572795|719.33022244|1256.22969010
				1520799000|719.91579985|717.94210404|719.91572795|719.49999996|719.48551747|5786.81898081
				1520798700|721.37499998|717.48705868|719.15829994|720.99999748|719.89008619|7328.37002719
				1520798400|729.65740590|720.99999748|720.99999748|728.10000000|723.64193190|63710.11185586
				1520798100|731.99999244|728.00000180|728.10000003|731.99999244|731.61211603|31552.11854588
				1520797800|731.99999596|727.43375794|728.00000019|728.00000131|728.40127827|2444.07140673
				1520797500|731.99999827|728.99999902|730.00000000|728.99999990|730.76726984|7065.09241320
				1520797200|728.99999995|725.36485675|726.40485629|726.29999996|728.87060096|1751.34033840
				1520796900|726.29999922|724.97000001|726.00000000|725.00000000|725.08739087|15392.72057829
				1520796600|726.99999929|725.00000000|725.00000000|726.99999929|726.40760926|2887.07544428
				1520796300|728.54929896|724.90000081|724.90000081|728.54929895|727.47938815|11335.92933536
				1520796000|727.00000000|724.90000003|726.99000016|726.99999971|726.99132821|5821.15786055
				1520795700|726.99499984|724.28345800|724.48999485|724.28345800|724.41026902|3901.86285249
				1520795400|727.99999580|724.28345800|724.28345800|724.48999485|727.31768807|2164.27354950
				1520795100|728.49999201|724.49999485|724.49999485|726.49999835|725.63066564|12138.60249029
				1520794800|728.49999345|725.81437187|728.49999268|725.81437187|728.48315230|620.62311359
				1520794500|728.49999812|728.49999812|728.49999812|728.49999812|728.49999812|932.34627413
				1520794200|728.99999844|728.99999436|728.99999436|728.99999844|728.99999770|1867.67726136
				1520793900|728.99999994|726.17880392|728.99999988|726.17880392|728.80702890|5073.47682408
				1520793600|729.00000000|725.81437480|726.00000000|729.00000000|726.12685460|5494.41779933
				1520793300|731.49999904|727.60307880|727.60307884|729.98540037|730.13738948|13591.42524064
				1520793000|731.73999205|728.37326364|729.98540040|730.99987491|731.37206978|8593.46997245
				1520792700|731.99999961|727.72000032|730.99987488|727.72000032|730.99400447|1590.16674037
				1520792400|730.99989977|727.52184271|727.52184271|730.00000000|728.43596632|13183.27682679
				1520792100|733.99997459|728.84575763|730.00000000|733.99997459|731.97218712|9079.98176960
				1520791800|734.50000068|731.09400000|733.99997499|732.56999709|731.34956215|19354.34944256
				1520791500|734.87054829|728.42000027|734.87054805|728.42000027|732.49463164|42288.16082370
				1520791200|730.00000032|727.73206429|727.73206615|728.50000000|727.79848619|10068.93079826
				1520790900|731.89999999|728.60221453|728.60221453|731.86721075|729.44683728|37092.32708496
				1520790600|731.99999998|725.29000020|731.90000000|725.68000000|729.95050363|25160.50625520
				1520790300|725.68000000|719.03050017|725.68000000|719.69809937|722.68927787|52754.20884582
				1520790000|719.88409993|718.33050004|718.33050011|718.33790039|718.97223423|7256.09445827
				1520789700|719.99999999|718.18460016|718.33790000|719.18362637|719.19376244|6737.39751504
				1520789400|719.18362637|717.05692238|719.18362637|719.18362637|719.02554771|3500.95336746
				1520789100|719.18362637|717.05692193|719.18362637|718.26780000|718.75482113|15374.21899165
				1520788800|718.33309984|714.74613464|717.05692107|714.79340705|717.86773745|15519.64049050
				1520788500|714.79340680|708.98620000|713.81761476|710.00000000|713.29163007|10760.19398237
				1520788200|710.00000000|707.05660003|709.54699969|707.61680010|708.38798843|3099.10073318
				1520787900|709.86979989|708.02010016|708.02010016|709.28489997|708.52069782|1910.70453804
				1520787600|708.82140000|707.58670000|708.00450018|708.82140000|708.61480356|1518.07870934
				1520787300|710.00000000|708.40350000|709.73199997|709.00000000|709.48269246|3427.33133141
				1520787000|710.25689999|710.00889991|710.00889991|710.25689999|710.11701356|32.17543028
				1520786700|710.46790000|709.54160010|709.76239994|710.46790000|709.97542277|549.19063275
				1520786400|710.59690000|710.59690000|710.59690000|710.59690000|710.59690000|1599.39119366
				1520786100|710.37000000|708.47300000|710.37000000|709.09690001|709.55536829|8454.22968009
				1520785800|711.50889997|709.17370003|709.17370003|710.62550000|709.99897756|2111.67755326
				1520785500|709.31397595|706.87599994|709.31397595|706.87599994|708.27695486|556.57079517
				1520785200|706.81970000|705.16110000|706.57229991|705.16110000|706.61534218|847.52168421
				1520784900|705.38540029|705.16110001|705.16110001|705.38540029|705.19286494|8041.97950379
				1520784600|705.94010001|705.16110000|705.51630000|705.16110000|705.46930166|265.93164798
				1520784300|703.60960012|701.71030006|703.60960012|703.09570000|702.19635292|9203.00469079
				1520784000|704.12239999|698.38470001|701.19060014|698.64000010|701.03457419|6842.13506167
				1520783700|704.76219997|697.79220000|698.64000010|703.15441181|699.48860477|87266.40286285
				1520783400|706.00000000|703.15441181|703.15441184|705.30870008|704.83187215|11375.45003953
				1520783100|707.07340000|705.10300003|705.29900016|705.20960000|705.93172691|19775.00849275
				1520782800|707.65799993|703.86760003|707.65799993|705.91030997|705.02081370|11128.17585025
				1520782500|711.00000000|705.49095520|705.49095520|711.00000000|709.75649332|7305.18669281
				1520782200|712.27169997|712.19999953|712.19999953|712.27169997|712.23091272|1004.73466166
				1520781900|712.60159999|709.44670015|709.52890000|709.44670015|711.25414694|16312.02248079
				1520781600|714.48670000|711.59169997|711.59169997|714.48670000|713.78826048|1069.96797432
				1520781300|714.18230000|713.44010000|714.18230000|714.00000003|713.87269715|2409.81328200
				1520781000|716.00000000|713.42940000|715.58069999|713.89829999|715.42316759|35306.40977482
				1520780700|714.70370000|709.34300024|712.25000003|709.45280004|711.69426708|3694.61043501
				1520780400|713.64089982|709.34300000|709.34300018|713.64089982|709.88587203|2602.30269639
				1520780100|713.99588260|709.90590006|710.61720001|711.60150000|711.52249905|9668.43807441
				1520779800|711.88048813|709.19920003|711.48981946|709.35519973|710.54035796|18905.01200037
				1520779500|710.28170000|707.10000003|708.31880000|709.96760004|708.92580238|5401.81719963
				1520779200|711.94473350|709.54540015|709.59440006|711.17730024|710.68946964|1897.93169919
				1520778900|712.88469997|711.17730024|711.66080000|712.23040096|712.32463120|2146.12928814
				1520778600|714.14249994|712.06720008|712.69150013|713.15470039|713.09966471|702.59350317
				1520778300|715.83350015|712.65620017|712.65620032|715.83350015|715.53597439|13192.48043946
				1520778000|717.61760000|710.29140000|717.61760000|710.36100009|714.72679128|18025.27307771
				1520777700|710.36100009|708.87500000|710.01150003|709.86290000|710.19910814|17196.79170770
				1520777400|710.36099999|707.00000008|709.92879948|708.21239900|709.03974610|8229.11779622
				1520777100|712.72947423|707.99999900|708.50000000|711.67730000|709.13932611|20633.57219943
				1520776800|711.67730000|709.39080013|711.10210003|710.91310000|710.47691404|10430.31131299
				1520776500|713.43748602|709.00000001|712.41154276|711.26570000|711.71932131|32212.49314208
				1520776200|711.61139994|709.33191800|711.26570000|710.01000003|710.50922126|2748.52015162
				1520775900|713.98179990|710.34630003|710.34630003|710.37513041|712.60342996|3305.59047905
				1520775600|714.14720000|709.68680010|712.53939995|714.14720000|710.64305688|13129.53627451
				1520775300|715.00539993|712.21100003|713.71150063|714.99999997|714.31980685|11264.28729282
				1520775000|715.68450000|714.99999997|715.00539997|714.99999997|715.22295885|6877.53954982
				1520774700|718.18879997|715.99907830|715.99907830|716.48060003|716.87250487|1835.02650234
				1520774400|719.46900000|717.18880003|717.18880012|719.46900000|718.19322091|3325.82097452
				1520774100|721.96519991|718.87200004|719.08550001|720.71749999|719.66167369|18877.71498384
				1520773800|722.50790000|713.00000015|722.50789994|713.74050028|719.76531126|114155.92857387
				1520773500|713.74050028|711.07300003|713.00000012|711.91100052|712.54467145|7530.18683760
				1520773200|713.54900000|712.00000000|712.00000000|712.90090000|712.97695113|3227.60243895
				1520772900|711.91179999|709.25360009|711.91179999|709.25360009|710.88638214|890.83755907
				1520772600|709.15000003|709.00000003|709.15000003|709.00000003|709.05018376|2137.35064943
				1520772300|712.63389996|709.00000003|709.00000003|710.00000001|710.06741177|3770.14545583
				1520772000|713.97740000|710.64710000|710.64710000|713.32880003|712.41656022|1459.40888322
				1520771700|713.32880003|709.00000002|713.32880003|711.59200201|710.59935608|4081.72190509
				1520771400|717.00799993|713.85260102|713.85260102|715.18590101|715.66906221|6524.61562113
			xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			candle14400|288
				1520856000|736.25239984|732.31876850|733.05240026|735.82539991|735.11548017|24604.20206819
				1520841600|740.00000000|721.11040000|735.97039998|726.97000000|732.06918833|575736.92660144
				1520827200|729.49379998|714.01200000|726.63399999|715.46130514|722.84200142|325826.45642736
				1520812800|730.00000000|711.14976901|715.06615754|720.43970000|723.61622553|318033.65858844
				1520798400|729.65740590|715.00000000|720.40000000|728.10000000|720.94238533|298558.76769960
				1520784000|734.87054829|698.38470001|728.10000003|698.64000010|724.64625077|450807.11187896
				1520769600|722.50790000|697.79220000|698.64000010|705.53490054|711.02535986|888741.40236585
				1520755200|707.28019998|678.05693653|705.53490054|688.00000000|689.63548016|237815.99525196
				1520740800|697.78567851|675.00000000|687.11800019|676.42698910|686.35177188|394703.90080468
				1520726400|681.70537625|660.12000000|676.42698907|679.16420000|671.27396897|738569.95121313
				1520712000|712.37238855|676.12276977|678.84270000|709.00000018|685.17988331|1085429.85955940
				1520697600|736.27729997|701.00000001|709.00000013|731.26304992|712.17571141|738288.92238903
				1520683200|738.50000000|720.30000000|731.26304992|729.73470050|730.71528227|185223.22930928
				1520668800|734.96884002|716.30780003|732.79999643|732.68539428|724.51950756|336613.51602903
				1520654400|743.48681986|724.98000000|733.46312900|730.59279995|736.01313554|373293.64759088
				1520640000|745.10000014|720.83690000|730.00000000|725.12140027|733.01149954|768369.21584735
				1520625600|728.03500003|684.26841069|725.12140027|686.00000000|705.55584681|700337.09401230
				1520611200|703.93299989|677.87130000|684.00216946|697.01229996|687.59748822|826986.74631200
				1520596800|709.99999997|682.88060000|698.00579966|684.93149842|696.18528105|1002701.04255270
				1520582400|685.00000000|650.00000014|684.93149875|670.44720000|667.04559592|863754.50533212
				1520568000|681.45689995|638.45310507|670.14790000|681.41990012|661.12276596|1979945.01982240
				1520553600|706.02349997|667.00000000|681.41990009|699.05729997|677.34290670|2142928.37599040
				1520539200|713.00000000|686.41379544|699.26810000|712.39999984|697.14829529|839271.90522901
				1520524800|750.10000000|695.66994788|711.41840001|750.10000000|710.65924648|1654104.85525820
				1520510400|762.54169484|735.00000000|750.10000000|761.60770000|746.88354399|551691.71275603
				1520496000|772.85210000|754.00000002|761.60770000|756.97906521|763.04531005|329920.03529721
				1520481600|756.97906562|732.00000005|754.92450052|732.00000005|747.41037976|374603.18270695
				1520467200|761.00000000|732.00000000|732.00000001|751.50070000|750.14328076|613257.18648481
				1520452800|769.12157856|734.50540000|750.75620000|741.62174300|747.92162500|1337944.79047640
				1520438400|788.07815553|723.12351985|739.97580003|786.40399984|744.03551325|3152628.46641000
				1520424000|794.69459999|780.00000000|786.38850000|791.01819997|787.98450002|862799.98333343
				1520409600|792.12100000|775.67000000|789.73531720|785.68080000|783.09602070|518899.01926194
				1520395200|814.48009960|778.00000000|786.22430000|810.92490004|793.40120131|1058322.24752790
				1520380800|825.16600008|810.72069336|811.44980001|815.30948079|816.64765506|264589.79816239
