				1511393100|380.48999999|379.10000005|380.48999997|379.40000000|379.69815584|141642.92359343
				1511392800|382.99999964|378.95210100|379.10000004|382.99999964|379.91372637|438964.02503814
				1511392500|382.99999990|381.00771242|382.20000000|381.00771242|382.01619752|171925.47641259
				1511392200|381.09000072|379.50000000|381.09000072|379.50000000|380.05098787|467149.39366660
				1511391900|379.60000000|378.60000021|379.50000000|378.99000009|379.17891919|396939.89034512
				1511391600|378.99999998|377.00000001|378.99999998|377.59000000|377.84598963|46891.65807912
				1511391300|379.00000000|376.36516463|377.11000031|378.86000000|377.27956218|107402.57251301
				1511391000|379.00000000|377.69716619|378.89999900|377.70000000|378.77535250|184485.73155355
				1511390700|377.70000000|375.60000006|377.69716619|375.94360000|376.46333127|199234.34783958
				1511390400|376.00000000|374.29999992|376.00000000|374.29999992|375.03157508|229758.89772581
				1511390100|374.30000000|373.45000000|374.30000000|373.45500001|374.08981211|133269.31630698
				1511389800|373.59999900|373.00000000|373.59999900|373.34000005|373.40206438|62057.00971753
				1511389500|373.40407937|371.60000000|373.34000005|372.15000000|373.06598085|78497.69432927
				1511389200|373.29999959|371.57918007|371.60000021|372.50000004|372.64046296|102095.48563235
				1511388900|373.30000000|371.42955083|372.09000007|372.10000000|372.81171618|119450.45924149
				1511388600|372.99999000|371.42955083|371.81000034|372.34000000|372.38348675|37738.97691317
				1511388300|372.72000003|370.63539129|371.99061856|370.63539129|372.12135792|158689.34000261
				1511388000|371.55387241|370.40964029|371.32000000|370.99999996|371.16233843|228651.16499421
				1511387700|371.39111999|370.27158799|370.99999996|371.27158804|370.91189003|64839.55343669
				1511387400|371.39111999|371.27158804|371.39111999|371.27159000|371.30260975|65253.98701796
				1511387100|371.27158919|370.62937110|371.27158919|371.00806007|371.19486726|174994.99187829
				1511386800|371.00806007|370.73434660|371.00000056|370.73434660|370.90857441|37485.72943963
				1511386500|370.84709017|369.94450000|370.49000000|370.00000005|370.42364192|51406.25995207
				1511386200|370.00000000|369.15882101|370.00000000|369.79999997|369.96181658|109066.20147233
				1511385900|370.00000000|368.99999900|369.79999997|368.99999900|369.95555159|53505.62871044
				1511385600|368.63363798|367.95350142|368.50000045|368.63363798|368.13106336|38310.44452668
				1511385300|369.75218537|368.01422107|368.63363799|369.01203892|368.84724275|21257.63777819
				1511385000|369.25130000|368.84709020|368.84709023|369.25000073|369.16811260|5023.18161987
				1511384700|369.99000000|369.25000000|369.25000072|369.50000000|369.58933636|5918.29265272
				1511384400|369.94606902|368.91204275|369.25000000|368.91204275|369.80145538|5182.88688382
				1511384100|369.82624941|368.91204233|368.91204253|369.76113971|369.79392486|6956.90440876
				1511383800|369.82624941|368.60000026|369.82624941|369.00000000|369.23512506|29687.08071184
				1511383500|369.35999976|368.20000128|369.00000000|369.35999976|369.18248623|8755.13608360
				1511383200|369.50000000|368.20000007|369.35999988|369.36000000|368.82199656|24391.83957366
				1511382900|369.36000000|368.10010013|369.36000000|369.35999990|369.19849590|16706.73713262
				1511382600|369.36454073|368.10010052|369.36453862|369.36454073|368.85968261|2039.79043373
				1511382300|369.36454288|368.10010001|368.10010012|368.45147485|368.11861210|78935.39649518
				1511382000|369.36454400|368.10000005|368.45147485|368.39999927|368.70845680|25692.35320266
				1511381700|368.41999988|366.36000000|368.39999931|368.41999988|367.76228348|131923.82479931
				1511381400|368.44999860|366.79104856|368.41999996|368.00000000|367.82631145|6232.08729346
				1511381100|368.00000000|366.79104691|368.00000000|367.99999939|367.88364686|25536.06882670
				1511380800|367.50000000|366.79104588|366.79104591|367.50000000|367.14050066|37048.90011631
				1511380500|369.56546315|367.40962808|367.99999938|369.56546315|367.84887795|7168.42060060
				1511380200|369.76113923|368.00000112|368.00000357|369.00000000|369.22604914|22769.67322859
				1511379900|369.00000000|367.48445909|368.54145854|368.00000000|368.52822271|28065.20942122
				1511379600|368.50000000|367.48445779|368.00000000|368.50000000|368.01316316|30705.15239014
				1511379300|368.50000000|367.97396852|368.50000000|368.39513055|368.06882491|166048.49693718
				1511379000|369.79999993|368.00924963|368.00924964|369.79999993|368.88480092|104757.54315033
				1511378700|370.00000000|369.30806007|369.79999995|369.30806013|369.77091669|44754.74368670
				1511378400|369.99998916|369.30806007|369.99806004|369.30806007|369.90167517|47714.94987300
				1511378100|369.99999993|368.95000048|369.30806007|368.95000048|369.42532178|124789.27344341
				1511377800|369.00000000|367.96087401|368.95000045|368.47999880|368.53258287|45050.91724130
				1511377500|368.48000000|367.04700003|368.47999908|367.04700003|368.16555434|30917.27187184
				1511377200|367.41704997|366.51062574|367.04700000|367.06300000|366.99624155|24019.88050355
				1511376900|367.10000000|366.51062569|366.94999997|367.10000000|366.62753544|11091.81221411
				1511376600|368.00390961|366.84000008|367.10000000|367.24766458|367.59588280|20347.48429057
				1511376300|367.72559961|366.83000006|366.84000004|366.83000018|367.00058986|9543.59211770
				1511376000|368.49760000|364.00000014|366.52060097|364.90060233|366.63200815|186181.01709295
				1511375700|365.00000000|363.89999830|364.90060233|364.89999985|364.64793625|163696.72483339
				1511375400|365.49999519|364.34000000|364.89999989|365.49999519|364.56889465|49916.21899539
				1511375100|365.49999855|364.30990011|364.34090003|365.49999855|364.92578424|7969.45046358
				1511374800|365.98999989|364.30940034|365.49999969|365.00000000|364.55065839|39088.89630914
				1511374500|365.00000021|364.50000139|365.00000000|364.50000139|364.95458195|23507.04963376
				1511374200|365.99999828|364.30940090|364.50000107|365.00100000|365.81721744|13460.71977817
				1511373900|365.99999910|364.30926000|365.99999910|365.00099990|364.75842678|16647.50267190
				1511373600|365.00100000|364.40010011|365.00000000|364.40010011|364.97401433|8281.27457541
				1511373300|365.99999916|364.40000024|364.40000069|364.40079737|364.70126839|70820.49576678
				1511373000|365.99999986|364.40000000|365.99999970|365.78586799|365.01111801|56630.14641504
				1511372700|365.78587058|364.30926051|365.00000000|364.40000170|364.53217276|18548.55676776
				1511372400|365.99999708|364.10000023|365.78587141|364.30926000|364.88786377|5276.54666632
				1511372100|365.99999784|364.10000000|364.10000020|365.99999784|364.63025242|22493.73423791
				1511371800|366.57929977|363.89999822|363.89999828|364.61194571|364.93026384|6029.79938307
				1511371500|366.89999982|364.61194569|364.61194569|366.03359685|365.66971983|35461.12305504
				1511371200|366.89999996|366.10000000|366.21679630|366.39999464|366.44603109|42330.16791834
				1511370900|366.39999711|365.60000000|366.39999472|366.39999711|366.35946702|5273.48865497
				1511370600|366.39999802|365.60000003|366.39999712|365.89999698|366.21089890|14509.16479425
				1511370300|366.89999833|365.59000083|366.39999973|366.89999833|366.38130098|3457.44849660
				1511370000|366.89199977|365.51500010|365.59000002|365.99301689|365.97548780|13601.02201067
				1511369700|366.89999532|365.51500008|366.89999283|365.89808540|366.56870437|10041.52210912
				1511369400|366.89999909|365.51550001|365.51550001|366.00000000|366.02361492|12966.12604867
				1511369100|366.90000000|364.61144737|365.51500034|365.09425043|366.11310262|29073.63910088
				1511368800|366.06153021|364.40000077|365.99899996|364.99999987|365.01859299|9366.26351342
				1511368500|365.25395832|364.35105057|364.40000041|365.25395832|364.75379424|6687.62632177
				1511368200|366.06152892|364.25395836|364.27000029|365.09771944|364.94089721|1444.98511014
				1511367900|365.09524738|363.80762767|364.09771986|365.09524738|364.44042760|30997.81382153
				1511367600|366.10568736|365.09524738|365.20067402|365.09524738|365.72784233|6894.44633486
				1511367300|365.99999993|364.70918861|365.99999938|364.86666666|365.11070363|21163.40253334
				1511367000|366.89999950|364.85502432|364.86666666|365.95288291|365.88534914|25398.79389175
				1511366700|368.49760000|364.99000014|365.95288297|365.69999994|366.91344151|155652.63977932
				1511366400|365.72999906|364.84066090|365.71999924|364.85254944|365.27245181|11336.53581863
				1511366100|365.74478199|364.85248215|364.85248223|365.44440000|365.11048795|14151.90565025
				1511365800|365.75378616|364.99000000|364.99000000|365.00000000|365.59110450|14419.66672526
				1511365500|365.79999992|364.98989998|365.00000000|365.79999992|365.66977633|10672.04847454
				1511365200|365.80296120|365.00000000|365.75663254|365.21980857|365.59076019|20873.49210031
				1511364900|365.21980857|364.40000000|365.21980855|364.50000000|364.85735028|15041.65541243
				1511364600|364.99000000|364.00000009|364.98989986|364.27999933|364.78292737|18696.12081235
				1511364300|364.96999925|363.80000000|364.00000009|364.96999925|364.14623813|3012.52481734
				1511364000|364.98999972|363.78848556|363.78848563|364.10000039|364.06656996|25489.81058788
				1511363700|364.98999996|363.27000051|364.98999981|363.27000051|364.54097183|16968.97804336
				1511363400|363.80000000|363.26783953|363.80000000|363.61000000|363.47770578|5980.94295026
				1511363100|364.99999773|363.59895600|363.60000003|364.99999773|363.85241047|19261.05592419
				1511362800|365.00000000|363.81000090|364.09771988|365.00000000|364.22449066|21424.74476193
				1511362500|365.00000000|363.80000077|364.79999930|364.81000053|364.57177717|26814.24191441
				1511362200|364.87822341|363.80000000|364.81000053|363.80000000|364.59642385|25483.18018482
				1511361900|363.80000000|362.00000000|363.70019999|363.76193400|362.96831924|59293.08676794
				1511361600|363.76193398|362.50000003|363.50000000|363.40999987|363.56568816|25593.65312819
				1511361300|363.43619997|362.00200004|363.11000001|363.00000000|363.15282486|41156.48503676
				1511361000|363.00000000|362.00000000|362.79999961|362.99999940|362.49269643|131886.32988530
				1511360700|363.80000000|361.76280468|362.99999947|362.46905102|363.18978273|171595.39642774
				1511360400|362.46905097|360.00000020|362.46905096|361.25999995|360.90238818|84279.99170446
				1511360100|361.26000000|360.00000000|361.25999998|360.00000100|360.40665611|48759.72872633
				1511359800|361.99999986|360.00000000|360.00000000|361.99999986|360.80073220|152924.14296085
				1511359500|362.00000000|361.00000000|361.99999986|361.66000003|361.46352003|73204.92284256
				1511359200|363.20731837|361.12345679|361.66000003|362.60010000|361.57502199|153269.26380227
				1511358900|364.69999964|362.00000101|362.50000000|364.69999964|363.24261690|43264.40629871
				1511358600|364.87822319|362.20000004|363.26000048|363.43888837|363.45691467|23289.25776160
				1511358300|364.21999992|361.90000000|362.00000095|364.21999992|362.57014784|174138.24129952
				1511358000|364.98999970|363.39879830|363.39879830|364.30000000|363.68446341|55921.58643352
				1511357700|365.54999992|363.70000008|364.30000000|364.01000004|364.15173592|56504.64009815
				1511357400|365.53999987|363.60000004|364.01000001|363.60000004|365.07234681|66787.78034184
				1511357100|366.89999993|363.60000000|364.00000000|365.57000005|364.60645624|86730.84670670
				1511356800|366.98460762|365.57000002|365.57000002|366.98460762|366.08688468|105849.96983677
				1511356500|366.98460762|366.00000000|366.98000935|366.61688550|366.77376719|49437.69865722
				1511356200|366.61688616|365.60000057|365.70000032|365.99999998|365.79846658|28730.50337828
				1511355900|366.06049931|365.21688659|365.60000009|366.06049931|365.68897925|29598.28367954
				1511355600|366.61688679|364.71725046|365.23000010|365.21000000|365.28183070|18435.67609265
				1511355300|367.79999989|365.28450000|367.31377937|367.79999989|366.59912675|48668.97031903
				1511355000|367.89999970|366.00000000|367.89999931|367.89999917|366.48959056|23374.99361215
				1511354700|367.90000000|366.10100000|367.89999932|367.00000000|366.80570057|77787.11419364
				1511354400|367.00000000|366.10000025|366.75000034|366.10000025|366.61029888|9369.34851262
				1511354100|366.85000000|365.02000010|366.85000000|366.00000086|366.00148992|72425.76711117
				1511353800|366.84999999|365.00010121|366.00000067|365.01000000|365.88696690|12602.30622270
				1511353500|366.83999998|365.00010063|366.30000000|365.60000000|366.39704165|160334.45594069
				1511353200|366.19999920|364.65000000|365.99999880|364.76507817|365.36132123|39964.52936119
				1511352900|366.22999896|364.76507816|364.76507816|366.22999896|365.05070465|25019.02356845
				1511352600|366.23423887|364.64846356|366.22999923|365.00000000|365.02816304|46880.25235462
				1511352300|365.69999994|364.97792894|364.97792894|365.28450000|365.05898132|60452.92175750
				1511352000|366.99000000|365.20000002|365.62649869|366.99000000|365.60453413|47951.88693060
				1511351700|367.27999953|365.62649850|367.18799958|366.00000000|366.69386998|36784.03223471
				1511351400|367.30000989|366.00000000|366.00000000|367.29999889|366.46748305|81348.76659274
				1511351100|367.50000033|366.50000042|366.52000003|366.50000042|367.12305600|27122.86189407
				1511350800|367.00000000|366.50000002|367.00000000|366.50000041|366.56125308|738.50265030
				1511350500|367.00000000|366.50000000|366.50000041|366.80005000|366.69851408|10360.74378033
				1511350200|367.82999967|366.80000115|366.80005000|367.00055555|366.95274830|7643.70386777
				1511349900|367.87999966|366.80000000|366.80000115|367.00000003|367.05532118|14391.47788550
				1511349600|367.99999998|366.70001014|367.97999984|367.81023240|367.02609207|10764.57240692
				1511349300|367.81023240|366.70001003|367.80000000|367.00000021|367.50395399|9340.82478346
				1511349000|367.00000021|366.70000000|367.00000021|366.70000001|366.96349032|6190.82509454
				1511348700|367.00000021|366.70000000|367.00000001|367.00000002|366.96883014|18413.43302663
				1511348400|367.00000021|366.70000000|367.00000021|366.70000000|366.94542707|10137.32863654
				1511348100|367.80000000|366.56010000|366.70000000|366.81000000|367.00171993|31859.34640238
				1511347800|367.18800000|366.56000024|367.00000000|367.16679968|366.88465520|44079.67038432
				1511347500|367.18800000|366.50000041|367.18800000|366.50000041|367.11641467|24172.99320764
				1511347200|367.18799916|366.50000000|366.79999980|366.79999980|366.72432585|17154.27448434
				1511346900|367.18799919|366.50000000|366.60000000|367.18799919|366.87523426|12394.92404937
				1511346600|367.18999989|366.20000024|367.18799923|366.69000000|366.69068669|34415.41958590
				1511346300|367.18999946|366.04000004|366.69000000|366.20000042|366.54178939|6506.92241325
				1511346000|367.18999989|366.19999939|366.19999976|367.00000000|366.90605769|20196.80045053
				1511345700|367.18999989|366.65000003|367.18999989|366.99999929|366.94628814|11420.71060787
				1511345400|367.17999996|366.00001007|366.75000000|367.17999996|367.00266781|6451.64169671
				1511345100|367.18999988|366.00000038|367.18999970|366.98033071|366.51117707|48386.13137826
				1511344800|367.00000000|366.00000102|366.00000102|367.00000000|366.69627170|11729.77163228
				1511344500|367.77999954|365.49760000|367.00000000|367.18999992|366.22194225|131427.27184849
				1511344200|367.20000000|366.51000801|367.18999992|367.09999994|366.59366791|12204.23305862
				1511343900|368.59999990|367.00000000|367.30000000|367.63000000|367.53645250|33021.34476452
				1511343600|368.88888800|367.63000001|367.63000001|368.88000000|368.25852955|104690.21042567
				1511343300|368.88000000|367.62649891|367.62649891|368.50000000|368.51789563|11973.89208106
				1511343000|368.50000000|367.98999999|368.50000000|368.00000000|368.37893920|71446.81389401
				1511342700|368.00000000|367.22222316|368.00000000|367.62649845|367.72855830|33722.25952964
				1511342400|368.87979899|367.00000000|367.01000040|368.87979899|367.51584559|19847.00341432
				1511342100|368.87999971|367.62649848|367.62649848|368.51112000|367.96586155|50324.96469747
				1511341800|368.88000000|367.03000261|368.88000000|368.61951964|368.35514279|21280.22197986
				1511341500|368.62649828|367.72222222|368.30000000|368.29919997|368.23601134|42607.45040845
				1511341200|368.29919997|367.70000006|368.10000003|368.29919997|367.90755708|12838.98907446
				1511340900|368.29999974|367.03000338|368.00000003|368.29999974|368.28652348|11777.77064878
				1511340600|368.29999995|367.03000031|367.03000243|368.29999983|367.58199791|46169.09896548
				1511340300|368.38878623|367.00000008|367.01000109|368.24000000|368.06766985|38588.70953286
				1511340000|368.24000000|366.50000044|368.23999999|367.00000000|367.80381066|41834.50357458
				1511339700|367.20000003|366.49793699|367.00000000|367.20000000|367.13635071|32074.66768648
				1511339400|367.99999769|367.20000000|367.20000001|367.29999959|367.39422959|21468.94699173
				1511339100|368.10579961|367.20000000|367.29999962|368.10579961|367.30009426|31092.18029753
				1511338800|368.24000000|367.50000059|367.60000040|367.50000059|367.99412443|26711.72043173
				1511338500|368.30579999|367.00020014|367.50000048|367.98999990|367.92636872|32434.87609575
				1511338200|368.14925986|366.00000001|366.10000001|368.00000000|367.26370553|56430.42149789
				1511337900|368.05973331|367.00001130|367.52000004|367.99999997|367.94771874|27874.90380744
				1511337600|368.00000000|367.00000867|368.00000000|367.00020003|367.65533680|17287.66459492
				1511337300|367.70000000|367.00000870|367.70000000|367.00000893|367.56980241|13404.11762777
				1511337000|367.89999999|367.00000261|367.70000000|367.89999999|367.25156439|11298.07593942
				1511336700|367.99999999|367.00000045|367.70000000|367.99000000|367.94808331|44515.64980381
				1511336400|367.99999999|367.00000000|367.99999999|367.79111616|367.57279707|59883.98940920
				1511336100|367.79111722|367.00000003|367.79111614|367.11000006|367.64621887|42458.75148181
				1511335800|367.35999998|367.00000000|367.35999998|367.10000000|367.17119973|41994.97844450
				1511335500|367.10000000|366.94100000|367.00000003|366.94100035|366.97886809|17904.95483964
				1511335200|366.94099998|366.48518845|366.57405824|366.94099998|366.56867650|16220.13234094
				1511334900|366.94100052|365.99999518|366.00000171|365.99999541|366.24627314|16087.64306031
				1511334600|365.99999873|365.61100079|365.99999556|365.99999873|365.82482180|4280.48846646
				1511334300|366.00000000|365.21100001|365.99999902|365.50000000|365.71167876|23655.09379294
				1511334000|366.63595365|365.42000235|365.50000000|366.63595364|365.50169936|12348.25818884
				1511333700|366.63595377|365.41100452|365.41100471|366.49999999|366.53396018|9931.05897679
				1511333400|366.49999999|365.41100062|366.49999997|365.41100062|366.34404675|30984.73006003
				1511333100|365.96999988|365.00000038|365.96999850|365.47999373|365.81992984|14138.26182413
				1511332800|365.47999373|364.90000000|365.40000027|365.00000000|365.22550833|16371.13197683
				1511332500|365.47999973|364.90000000|365.40000026|364.90263230|365.02776815|4335.00103252
				1511332200|365.99999832|365.00000000|365.00000000|365.99999832|365.32878339|2215.82308404
				1511331900|366.19999942|364.90000001|365.99990000|365.51000048|365.63647649|13031.06287086
				1511331600|365.83000069|364.91000003|365.51000024|364.91000003|365.49600362|12612.94243324
				1511331300|365.82999964|364.85000003|364.91000003|365.31999928|365.16733739|11541.65832718
				1511331000|365.44999936|364.81000000|365.31999937|365.44999936|365.12866621|8412.27138089
				1511330700|365.99999992|364.81000000|364.83000003|364.81000000|365.26374310|5850.08570394
				1511330400|366.50175432|364.81000000|366.24999961|365.08000001|365.15860292|22650.17523896
				1511330100|366.63595376|365.02000003|365.05000001|366.63595376|365.79462178|53073.55286153
				1511329800|366.63595376|365.00000003|366.63595376|365.40140000|366.41032418|151613.61210453
				1511329500|366.46163373|365.00000000|366.46163161|365.52179029|366.18470042|56767.02605608
				1511329200|365.45755162|364.81000460|365.45754992|364.81000460|365.02576162|5128.46255676
				1511328900|365.22557061|364.81000406|365.22557021|365.22557061|365.20210598|7868.51732456
				1511328600|365.52178975|364.81000406|364.81000406|364.91000462|365.13399576|6098.27977438
				1511328300|367.00295754|364.81000000|367.00295673|365.10199999|365.66102366|64928.03349170
				1511328000|365.28705023|365.00000001|365.00000002|365.00000321|365.01226555|9715.99790325
				1511327700|365.57409746|365.00000079|365.00000321|365.18999944|365.49489328|60097.88406583
				1511327400|365.53999996|365.00000001|365.18999944|365.36999977|365.16854481|47115.44193275
				1511327100|365.56000000|365.22557082|365.22557082|365.22557092|365.31215767|17935.96448743
				1511326800|365.22557092|364.80000000|365.22557082|365.00000000|365.09351382|8552.27671899
				1511326500|365.00000000|364.13586414|364.80000001|364.78999952|364.55750697|7820.52328233
				1511326200|365.22557091|363.91999981|364.02000184|364.01000039|364.93831802|108429.80708743
				1511325900|364.96807202|363.55000565|364.01000084|363.55000565|364.69629534|106611.92275224
				1511325600|363.98999428|363.20000478|363.55000556|363.20000478|363.64779531|4012.53016747
				1511325300|363.98999610|363.20000103|363.98999526|363.30000000|363.95449566|11166.07656187
				1511325000|363.99999589|363.20000100|363.98999848|363.99999589|363.34069795|12567.14380951
				1511324700|363.99999939|363.45555478|363.99999697|363.45555478|363.94005120|9229.90022705
				1511324400|364.09999816|363.45555478|363.45555478|363.50000000|363.87317891|7823.95567080
				1511324100|364.38592191|363.19999681|363.19999681|364.20000000|363.68814892|24374.75276137
				1511323800|364.20000000|363.50000070|363.90000000|364.20000000|363.78574180|2381.61327201
				1511323500|364.20000000|363.49999827|364.19911101|364.19999991|363.90403804|8615.82394829
				1511323200|364.20000000|363.20000106|364.20000000|363.79999969|363.81304767|22614.27344273
				1511322900|364.19999997|363.80000000|363.80000000|363.99999974|363.85548113|1903.41756300
				1511322600|364.38592191|363.80000000|364.38592156|363.80000000|363.99786018|13182.53851102
				1511322300|364.12345678|363.19999705|363.80000000|363.19999705|363.56173732|22588.85506692
				1511322000|363.19999804|362.20000178|363.19999666|363.19999804|362.88140956|16173.91730974
				1511321700|363.71454153|362.11040169|363.19999864|363.20000166|363.18507100|27066.01377964
				1511321400|363.71454282|362.99999997|363.71454243|362.99999997|363.50293491|19185.02408927
				1511321100|362.99999997|362.20000264|362.55555569|362.20000264|362.82583163|41775.24030912
				1511320800|362.89099674|362.20000114|362.79999973|362.89099674|362.54920561|3771.71249775
				1511320500|362.99989992|361.64444445|362.11111132|362.99989992|362.84769463|1847.87187100
				1511320200|362.99999989|361.63999651|361.63999784|361.84000003|362.51907296|18462.29217374
				1511319900|362.43999406|361.11111121|361.83999649|361.11111121|362.07048693|4031.50810675
				1511319600|362.43999878|361.00001924|361.11111131|362.43999878|361.93951029|8172.40283938
				1511319300|362.43999925|360.88888891|361.99999897|361.93998053|361.94218992|4673.87942798
				1511319000|361.93998322|360.66666667|361.93998074|361.51111097|361.58147538|7509.31895003
				1511318700|361.93998638|360.50000000|361.93998417|361.20000075|361.63401856|24513.64615671
				1511318400|361.93998980|361.80000000|361.80000000|361.93998980|361.91574060|3754.36734970
				1511318100|361.93999244|361.11111111|361.20000000|361.93999244|361.36890164|5292.77686516
				1511317800|361.93999492|361.11111111|361.93999257|361.20000000|361.61427483|10465.17486343
				1511317500|361.93999762|361.11111111|361.93999564|361.50000000|361.61459598|7592.61966669
				1511317200|361.94999967|361.50000000|361.93999893|361.94000000|361.94547385|10062.45811725
				1511316900|361.99999954|361.50000000|361.99999770|361.99999954|361.83057641|23342.85703734
				1511316600|361.99999954|361.99990000|361.99999876|361.99999949|361.99999719|16247.57696391
				1511316300|362.00000000|361.39000046|361.99999855|361.99999950|361.87130505|2415.49205406
				1511316000|362.00000000|361.61111130|361.78999641|361.78999725|361.80535076|8681.84083384
				1511315700|361.79555208|361.11111111|361.78999841|361.11111111|361.59215471|3346.68975559
				1511315400|361.79555421|360.51111111|361.20000000|360.51111111|361.45988462|2624.79300968
				1511315100|361.33333102|360.00000001|360.51111111|361.00000000|361.26675491|50385.91379813
				1511314800|361.59999973|361.00000000|361.33333106|361.59999973|361.28075289|4401.87170257
				1511314500|361.99999982|361.11111110|361.20000000|361.11111110|361.41400667|9293.41871658
				1511314200|361.99999883|361.00000004|361.11111110|361.00000004|361.20086726|16062.23345241
				1511313900|361.22222216|360.48390015|361.00000015|361.22222216|360.97311713|11203.61156590
				1511313600|361.99999977|359.89999961|361.00000046|360.48389913|361.07545373|32804.18768665
				1511313300|361.99999918|359.65000001|360.48389913|360.00000003|360.06437943|49615.40087932
			xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			candle14400|288
				1511395200|384.70000000|378.92217565|380.09979997|379.99000000|382.18101436|2502515.74529320
				1511380800|382.99999990|366.36000000|379.99000000|367.50000000|375.87920455|4944230.27367240
				1511366400|370.00000000|363.80762767|367.99999938|364.85254944|366.78015563|1841948.76387440
				1511352000|367.90000000|360.00000000|364.85248223|366.99000000|363.90514104|2543773.83011080
				1511337600|368.88888800|365.49760000|367.18799958|367.00020003|367.33499113|1431135.79844830
				1511323200|367.99999999|363.19999681|367.70000000|363.79999969|365.77943645|1270669.70856620
				1511308800|364.38592191|359.33000000|363.80000000|360.39999939|361.63772926|760153.11512486
				1511294400|367.79111724|358.55740451|360.39999939|363.50000000|362.58629488|1676222.50790380
				1511280000|370.99999998|362.00000000|363.50000000|370.99999998|367.22092015|2086770.50857520
				1511265600|372.30000000|365.78989082|370.99000000|369.11000009|369.83726846|1971649.49938020
				1511251200|370.00000000|360.29000001|369.46304988|362.99999999|364.80730908|1902985.24379980
				1511236800|362.99999999|350.70488199|362.68100000|353.50000002|356.82321106|4506867.02006270
				1511222400|373.60000000|352.00000000|354.82793092|368.41999997|362.84980172|4677724.01856920
				1511208000|373.60000000|365.79000001|367.41000040|366.27000042|370.02835003|2214150.00404320
				1511193600|367.12354700|362.26000029|366.27000023|363.48999872|365.33890908|2202587.62623100
				1511179200|364.13439905|355.99073274|363.48999984|360.00000000|360.58573310|2093185.25537530
				1511164800|360.50013999|356.20000008|359.99999999|357.28000000|358.75927347|890303.62778997
				1511150400|363.00000000|353.72374585|357.00000007|362.52999976|357.76708549|1710959.77569610
				1511136000|362.53000000|354.00000001|362.50000000|355.48999990|358.43804157|1772855.39913500
				1511121600|360.00000000|348.00000000|355.49000000|350.80000016|354.58663693|2205250.41087860
				1511107200|363.36510000|349.60000003|350.50000000|357.94759967|355.07435142|3541644.53521560
				1511092800|362.04202658|350.62000000|357.58205991|358.95999997|357.55850603|4043195.72326220
				1511078400|366.00000000|356.50000003|358.96999988|361.20000000|361.13363786|3618930.66247250
				1511064000|373.66375057|347.00000000|362.49999997|347.00000000|359.92429440|7867294.79994500
				1511049600|348.64813791|343.29000001|347.00000000|346.78000000|346.03477670|1697208.36508310
				1511035200|349.59829497|334.85274201|346.69799999|336.11761981|344.23002181|4256616.57010290
				1511020800|339.00000000|333.36648168|336.23999999|334.53654338|335.29229487|2314963.98261220
				1511006400|335.00000000|330.52000001|335.00000000|332.79000000|333.50761847|1816199.34564380
				1510992000|332.79000000|328.58100000|332.79000000|330.12000133|330.70440057|1205029.15886980
				1510977600|331.33888703|325.98292341|330.50510000|329.14999999|328.86061381|803172.37647366
				1510963200|331.62366382|325.48000000|329.90999999|330.52000013|327.79263856|2006451.80571860
