				1511214000|369.99990000|369.00220000|369.97174000|369.19000000|369.61757411|20429.98193579
				1511213700|369.21000044|368.90000000|369.00220000|369.20000000|369.18783695|21309.85983714
				1511213400|369.20000000|368.23000028|368.90000003|369.19990000|369.10785108|19720.93220965
				1511213100|369.19999980|368.17000000|369.19989999|368.17000009|368.56071458|9477.40289823
				1511212800|369.19999993|368.00000000|368.17000001|368.75000000|368.81589885|8261.55893713
				1511212500|368.75000000|367.65000003|368.50000000|367.65000009|368.30130311|15074.06676543
				1511212200|368.46912248|367.60000000|368.42999996|368.20000100|367.88901532|37698.46614326
				1511211900|369.07000000|368.00000000|368.00000000|369.07000000|368.32111820|15808.40462127
				1511211600|369.20000000|368.50000000|369.07000000|369.07000000|369.00737930|50521.72604833
				1511211300|369.12208410|369.00000000|369.06999999|369.01000010|369.04817129|30475.96566421
				1511211000|369.01000010|368.21000005|368.31000043|368.21000005|368.96374670|55477.09802606
				1511210700|369.00000000|368.20000015|368.20000100|368.86000004|368.89621182|41330.74734172
				1511210400|368.86000004|367.38000001|368.80000000|368.00000000|368.43992055|90860.25934735
				1511210100|368.00000000|367.13369889|367.99000000|367.50120000|367.69432604|16186.36125462
				1511209800|367.75939997|366.60000000|366.61000017|367.50100000|367.44556571|7132.05539155
				1511209500|367.50120800|366.51000011|367.50100000|367.00000000|367.19692035|2178.42384261
				1511209200|367.75127355|367.02862999|367.02862999|367.50000000|367.51929342|34331.64150967
				1511208900|367.64697888|367.18750000|367.50000000|367.49999000|367.50583355|58177.48500693
				1511208600|367.49999000|366.55000029|367.45513520|367.00000000|366.84337898|10374.82688039
				1511208300|367.12354700|366.10000000|366.55000017|366.36999999|366.45297890|24477.89225927
				1511208000|366.96999988|365.79000001|366.10000039|366.27000042|366.31665156|36283.62002394
				1511207700|366.99999998|365.74000003|366.27000023|366.70000000|366.68296054|69339.86337005
				1511207400|366.95999994|366.31000004|366.93999998|366.64000000|366.93124072|52110.53491737
				1511207100|366.75642290|365.20000009|365.50000006|365.99000000|366.57025903|24314.03780187
				1511206800|366.75642236|365.99000000|366.00000003|366.30000000|366.19413337|29806.91640466
				1511206500|367.12354700|366.30000000|366.30000000|367.00000001|366.77441930|88177.90359889
				1511206200|367.00000001|366.30000000|367.00000001|366.30000001|366.39493648|32202.89834290
				1511205900|366.48030050|366.00000000|366.30000001|366.29999990|366.25612836|9340.81678834
				1511205600|366.49999846|365.76000003|366.00000000|366.49999846|365.96631419|9984.77926155
				1511205300|366.49999887|365.11000001|366.49999887|365.16000017|366.12826760|43639.09339534
				1511205000|366.36999953|365.11000000|365.79999997|365.29845264|365.61580444|3927.44640090
				1511204700|366.40000000|365.29845261|365.29845264|366.38999995|365.89428767|12785.07125880
				1511204400|366.95000000|365.54000025|366.00000000|366.50000000|366.78741765|77489.08070527
				1511204100|366.97999993|366.03000007|366.86899960|366.03000007|366.43192177|12431.43874880
				1511203800|367.00000001|366.00000004|366.04000000|366.00000080|366.82687506|153455.46399444
				1511203500|366.91890160|366.00000000|366.00000080|366.00000080|366.08529747|46113.92359791
				1511203200|366.00000081|364.35000012|366.00000080|364.90000000|365.75725961|271859.66741639
				1511202900|365.00000000|364.09000029|364.90000000|364.09000064|364.49438888|14585.91497150
				1511202600|364.99999999|364.04000006|364.09000024|364.60000000|364.78636786|9226.50642243
				1511202300|365.28999989|364.00000000|364.95999917|365.28999989|364.02767721|4427.22500109
				1511202000|365.31999832|364.00000000|364.00000000|364.02000005|364.16909574|7717.39543481
				1511201700|365.33999987|364.61425002|364.61425006|365.33999987|364.96233214|35794.08163627
				1511201400|365.33999998|363.99999999|365.33999988|364.00000000|364.72465762|48167.58566441
				1511201100|364.00000000|363.58000002|364.00000000|363.99000000|363.95601135|27182.30900067
				1511200800|364.26000000|363.42319999|363.97000005|364.25000001|363.76032747|85154.22491771
				1511200500|364.83999977|364.25000000|364.25000001|364.25000005|364.25339786|34366.37210653
				1511200200|364.85000060|363.95000032|364.25000005|363.95000032|364.13287217|55897.21229005
				1511199900|363.95325001|363.80513080|363.95000028|363.95324970|363.94564179|49453.84163997
				1511199600|364.78999995|363.84169508|363.84169508|364.50000005|364.30287859|13064.15196888
				1511199300|365.89999992|364.50000005|364.50000005|365.34000000|364.90858279|20387.88377916
				1511199000|365.89999999|364.40000035|365.48999998|365.50000000|365.78573393|40745.89438564
				1511198700|365.50000000|364.42000027|365.50000000|365.00000000|365.19591707|10051.67697011
				1511198400|365.00000000|364.33922585|364.99000000|364.61887997|364.81805761|14523.65906883
				1511198100|364.99999999|364.33922585|364.33922585|364.79999961|364.77410222|47126.04999060
				1511197800|365.79999999|364.79999953|364.79999960|365.79000000|365.02396409|22483.06741344
				1511197500|366.00000000|364.79999954|365.20000000|365.98999999|365.81618645|41468.77988772
				1511197200|366.00000000|365.36463526|365.99000000|365.73061993|365.82582763|8500.79655514
				1511196900|365.73062000|364.41888007|365.73061993|364.50000001|364.53649688|42465.53136667
				1511196600|365.91999990|364.50000001|364.79999980|365.13000003|364.96260545|88536.60513434
				1511196300|366.00000000|365.10000000|365.95999996|365.92000010|365.98364472|62673.65416545
				1511196000|366.00000000|365.11000003|365.92000010|365.94999999|365.35857824|88593.20448382
				1511195700|365.99000000|364.15000021|365.10000016|364.99000000|365.22423628|38233.67054937
				1511195400|365.43999083|364.04000018|364.99999997|365.00000000|365.02587326|82368.72783215
				1511195100|365.04000006|363.20000039|365.00000000|364.28537117|364.73283884|74200.42139227
				1511194800|364.28537118|363.19000013|363.20000030|363.55000000|364.09126736|62245.05100578
				1511194500|363.55000000|362.54001001|363.54900004|362.54001001|363.12033179|32458.76787870
				1511194200|362.90000000|362.53300000|362.54001006|362.64000014|362.75787489|21738.32461948
				1511193900|363.19999999|362.46000003|362.64000014|363.19999999|362.74887660|55582.88591330
				1511193600|363.48999872|362.26000029|363.20000000|363.48999872|363.40908669|26187.21678099
				1511193300|363.49808126|362.04000000|363.48999984|362.97999997|362.42342204|23244.92084022
				1511193000|362.98999999|362.05000060|362.97999997|362.80000000|362.56001873|28908.95277574
				1511192700|362.99000000|362.08000091|362.90000000|362.99000000|362.39503928|42484.40781974
				1511192400|362.99999999|362.03000012|362.98999999|362.05000000|362.63797012|15156.68527350
				1511192100|363.00000000|362.00000000|363.00000000|362.49000000|362.22320486|14737.05122412
				1511191800|363.19999987|362.49000000|362.49000000|362.49000000|362.83876408|14147.96823394
				1511191500|362.50499976|361.85119908|361.85119942|362.50499976|362.07315059|20457.68636880
				1511191200|363.00000000|362.10000050|362.50499976|362.90000000|362.69126154|40755.80425911
				1511190900|363.50500117|362.50500040|362.99999992|362.90000000|363.04669591|35421.99768808
				1511190600|362.99999990|362.00000001|362.89000000|362.49808128|362.23188052|62400.51586397
				1511190300|363.98999989|362.49808128|362.50000000|363.98999989|363.14897421|51714.10776028
				1511190000|364.13439905|363.31554126|363.98999993|364.01000000|363.91322570|96953.89372125
				1511189700|364.01000000|363.20000000|364.01000000|363.38960392|363.75104962|127402.50334329
				1511189400|363.38960392|362.99999998|363.30500000|363.00000000|363.02259474|74010.40918079
				1511189100|363.00000000|362.44999988|362.99999998|362.44999988|362.95845160|64922.47886431
				1511188800|362.57000000|360.80000011|362.56000000|361.79000000|362.08411169|59603.84067920
				1511188500|361.80459984|360.57000002|361.79000002|360.93000000|361.35264131|73879.47808207
				1511188200|361.59999976|360.93000000|360.93000000|361.25485830|361.25896155|58687.55699568
				1511187900|361.59999976|360.93000000|361.00000246|361.59999976|361.16471240|25847.57323126
				1511187600|361.59999997|360.57000000|361.59999975|361.00000100|361.27186790|37724.62281783
				1511187300|361.62000096|360.58000032|361.00000104|361.00000100|361.21069198|11837.74124218
				1511187000|361.60000000|359.71000022|361.23840000|359.71000022|360.88285261|83438.80353090
				1511186700|360.61000031|359.50000000|360.60000000|359.63000000|360.03661351|32170.72246959
				1511186400|360.48060108|359.63000000|359.83947899|360.06000000|360.17447013|52130.90638853
				1511186100|360.19999999|359.62000000|360.00000000|360.00000000|359.89607138|19216.00911259
				1511185800|360.06553700|359.60000000|359.99999999|359.60001036|359.77703194|33266.34176543
				1511185500|360.20000000|359.00000092|360.06553698|360.19679414|359.71182122|33972.88409196
				1511185200|360.19679414|359.90000000|360.00000000|359.90000000|360.02389971|38491.19927099
				1511184900|360.00000000|358.63352108|360.00000000|359.00000000|359.79664593|32682.83402453
				1511184600|359.00000000|357.67000078|359.00000000|358.63352104|358.42246895|12627.35618671
				1511184300|359.36704465|357.90000013|358.63352150|358.79999991|358.07079125|10240.77219402
				1511184000|358.89999936|358.01000000|358.79999984|358.50000000|358.23198020|13980.51261259
				1511183700|359.55499999|357.68000046|358.54000000|358.60000000|358.44142670|17045.84761823
				1511183400|359.68182273|357.66000041|358.60000000|359.68182273|358.02017570|58407.80084359
				1511183100|359.68182273|358.50000023|359.68182273|359.00030091|359.33800350|4593.44893599
				1511182800|359.10000001|358.30003023|358.50000045|359.00000000|358.76990919|16994.15321939
				1511182500|359.29999985|358.60000000|359.10000001|359.22934402|359.05008253|39730.75330712
				1511182200|359.65000008|359.22934402|359.29999986|359.22934402|359.24238545|143150.27453910
				1511181900|359.22934402|358.11000079|359.22934402|358.80000000|358.61053961|11891.44220267
				1511181600|358.80000000|358.00000000|358.79000000|358.02000003|358.04016444|40852.87117334
				1511181300|359.22000000|357.65000052|358.80000000|359.22000000|358.76088751|7257.13153924
				1511181000|359.22934402|357.24857810|359.22000000|358.97999962|358.04607281|170432.29238186
				1511180700|359.00000000|356.84000007|358.64100000|357.97999999|357.81062710|25047.75524556
				1511180400|358.00000000|355.99073274|357.98999997|357.95999970|356.63548651|61027.04662904
				1511180100|357.98999881|356.06000000|357.95999970|356.67219500|356.87707466|63551.62036561
				1511179800|360.18999956|356.21100002|356.67219497|360.18999956|358.70240814|69705.50821481
				1511179500|360.45999994|359.00000000|359.02000004|360.34999963|359.49722526|7910.45503481
				1511179200|360.34999988|359.24000005|360.34999988|360.00000000|359.37799713|13068.31621154
				1511178900|360.00000000|359.18000037|359.99999999|360.00000000|359.75338214|9935.43385598
				1511178600|360.50013999|359.11000031|360.00000000|360.38997932|359.84205028|26198.05087385
				1511178300|360.38997932|358.85000161|360.38997932|359.63001000|359.88656359|30111.71151090
				1511178000|359.99000000|358.61000233|359.99000000|358.61000233|359.67527763|69205.33810490
				1511177700|359.50000000|358.61000011|359.50000000|359.00000000|359.40051999|11208.66232547
				1511177400|359.50000000|358.60500024|358.60500024|358.89990000|359.04306264|3997.03930828
				1511177100|359.30000000|358.89990000|359.30000000|358.89990000|359.00671315|6743.98500951
				1511176800|359.00000000|358.21000011|358.89990000|358.50000000|358.68904675|9939.68552953
				1511176500|359.00000000|358.50000000|358.99999978|358.51000004|358.60811080|15063.28498459
				1511176200|359.30000000|358.50000000|358.51000000|358.54000000|358.73070029|9744.12821749
				1511175900|359.28999947|358.52000104|358.53000000|359.28999947|358.83103929|2464.50636417
				1511175600|359.50000000|358.52000100|359.28999964|359.30000000|359.18930098|9190.79990563
				1511175300|359.49999997|358.17667727|359.30000000|358.22000001|358.97143183|7180.40603694
				1511175000|359.88999920|358.21249846|358.82411000|359.02000000|358.75537367|20842.51279588
				1511174700|359.98999974|359.02000000|359.02000000|359.98999974|359.48315833|6708.99013292
				1511174400|360.00000000|358.85850008|359.98999979|359.99900000|359.02684042|13542.09551299
				1511174100|360.00000000|359.00000000|359.02000017|359.46000054|359.83838513|43719.04855223
				1511173800|359.99000000|359.01000073|359.90000000|359.99000000|359.13911970|5609.94137149
				1511173500|360.00000000|359.00000014|359.99000000|359.50013999|359.51965318|6325.55400970
				1511173200|359.86999995|358.85850012|359.50013999|358.97000008|359.40767314|12301.64421450
				1511172900|360.00000000|358.50000008|358.50000008|360.00000000|359.44565579|5384.67017952
				1511172600|360.00000000|359.00000032|360.00000000|359.44000000|359.81327654|62864.36453557
				1511172300|359.99000000|358.98769264|359.41000000|359.99000000|359.17843782|29157.30273257
				1511172000|359.99000000|359.50000000|359.50000000|359.79000000|359.91160740|35163.28151548
				1511171700|359.80000004|358.42000079|359.34000000|359.80000003|359.50022561|5480.67432334
				1511171400|359.80000004|358.21249846|359.80000003|358.57106982|359.13037077|45107.72213129
				1511171100|358.80000000|357.81000015|358.57106982|357.81000015|358.36508178|6575.25707667
				1511170800|358.57106959|357.50000020|358.21249837|358.55999995|357.96640144|20824.84306544
				1511170500|358.92999981|358.00000000|358.92999981|358.00000000|358.26437696|5574.03510341
				1511170200|358.98999883|357.59000004|358.20784997|358.98999883|358.31820299|5961.31362826
				1511169900|358.99998972|357.99999985|358.90000000|358.99990000|358.14166640|7547.10621734
				1511169600|358.99999994|358.02000056|358.99990000|358.02000056|358.87795983|25865.14646950
				1511169300|358.93797976|357.50000000|358.93797976|357.51000000|357.84316460|49102.21444892
				1511169000|358.72009973|357.11111000|357.46822111|358.30000000|357.75517726|9292.15393921
				1511168700|358.72728842|358.00000000|358.30000000|358.20000000|358.28586354|9208.83533160
				1511168400|358.72728840|358.00000000|358.00000000|358.39000000|358.17559924|5714.93929269
				1511168100|358.38999996|357.50000000|358.38999972|357.50000000|358.01944204|23727.62991283
				1511167800|358.19999995|357.00000004|357.50000000|357.08999999|357.43988620|5803.33992971
				1511167500|358.54999917|356.20000008|356.51000063|357.50000000|357.35703404|19485.33204128
				1511167200|358.58016163|357.50000000|357.50000000|358.37000000|358.09215680|43631.16473423
				1511166900|358.40000000|358.00000000|358.37000000|358.40000000|358.26643564|4509.86756871
				1511166600|358.58016164|357.50000033|358.39000000|357.80000000|358.24409421|935.53117692
				1511166300|358.58011546|357.50000000|357.90000000|358.16447857|358.00077763|8931.47754237
				1511166000|358.22225108|357.50000002|358.22225108|357.90000002|357.65492578|24106.38396278
				1511165700|357.99999999|357.54000006|357.95000000|357.97000000|357.64990490|7710.88106684
				1511165400|358.00000000|357.50000000|357.54000006|357.90400000|357.81309485|30440.39439856
				1511165100|357.90400000|357.00999999|357.90000000|357.01000000|357.71285856|10746.31898108
				1511164800|357.69999983|357.00000000|357.00999999|357.28000000|357.04325004|61418.62786667
				1511164500|357.29234919|356.12000013|357.00000007|356.93999855|356.94388914|25098.82858736
				1511164200|356.94999928|356.10000000|356.10001000|356.10000002|356.35084316|6368.17073971
				1511163900|357.64999919|356.10000000|356.10000001|357.64999919|356.59262086|5782.79869893
				1511163600|357.65729909|356.11000001|357.64999954|356.47612003|356.73112747|6693.99612313
				1511163300|357.65730043|356.47612003|356.47612003|357.40000000|356.73953061|13180.99785665
				1511163000|357.65730056|356.61000018|357.40000000|357.50002900|357.53535378|18760.70089663
				1511162700|357.65730054|356.47612015|357.50002900|357.04259994|357.37486764|56994.88360385
				1511162400|357.41999996|356.10000049|357.39999994|356.10000049|356.65337318|7788.79160637
				1511162100|357.99999999|356.10000000|356.61649044|357.99999999|356.70161316|11528.23834442
				1511161800|358.80000000|357.30000056|357.30000056|358.52500061|357.70855311|29072.52650613
				1511161500|359.00000000|358.05000062|358.52500058|358.99000000|358.12466294|42042.99287716
				1511161200|359.32990099|358.08000113|359.00000000|358.08000113|359.23132686|24069.25346155
				1511160900|359.32990099|358.05000029|359.32990099|358.41999983|358.51410228|15609.21610808
				1511160600|358.79999985|358.04000271|358.05000203|358.04000271|358.14028787|12182.67034611
				1511160300|358.96001240|358.01000990|358.04000268|358.04000132|358.31209395|21408.92601191
				1511160000|358.99000000|358.01000990|358.94999995|358.99000000|358.47217348|39400.42199444
				1511159700|359.38999997|357.15820002|358.99000000|357.49134938|358.20317051|35511.39119963
				1511159400|357.49134938|355.25000000|357.15820001|355.61000001|356.23286842|31049.98071252
				1511159100|355.86999920|355.25000000|355.59000001|355.48999801|355.61840072|17592.86393699
				1511158800|355.50000000|354.77002000|355.48999800|354.77002000|355.35054027|14073.81482859
				1511158500|355.98999991|353.72374585|354.77002000|355.50999946|355.21892103|38752.13766017
				1511158200|355.50999995|353.72374585|355.50999995|353.99000005|354.15042565|163595.37647580
				1511157900|355.97999971|353.75170043|354.00000000|355.55999999|354.18772717|183406.82857592
				1511157600|356.99999979|355.32000000|355.55999999|356.99999979|355.87916318|18880.43789173
				1511157300|357.77999804|356.55999558|356.55999558|357.00000000|356.95951397|14880.37394973
				1511157000|358.55999982|357.00000000|357.00000000|358.55999982|357.43360823|11390.70340984
				1511156700|358.57999985|358.12400022|358.56999894|358.20000009|358.31481512|5664.39030864
				1511156400|358.53999997|357.55999903|358.10000000|357.87333353|357.71597160|5161.36962150
				1511156100|357.85999760|357.48999997|357.50000003|357.85999760|357.50756407|14035.78593736
				1511155800|359.42999951|356.00000000|356.10000000|359.42999951|357.13223129|34676.69751603
				1511155500|359.45213132|358.59000006|359.11000030|358.95592744|359.05263030|7285.48030960
				1511155200|358.95592744|357.62110002|358.59000006|358.57106956|358.65005571|39178.00806398
				1511154900|358.95592734|357.47000070|358.56999976|358.42000000|357.78887267|23787.01028295
				1511154600|358.43422075|357.00000000|357.10000027|357.95999961|357.88063188|19933.65399402
				1511154300|358.24911890|357.55996246|357.64000000|357.57000000|357.73993672|1707.28027770
				1511154000|357.99999997|357.57000000|357.57000000|357.86999999|357.62673235|6264.92923715
				1511153700|357.88172286|357.00000000|357.57000000|357.01000022|357.50777005|10631.92968706
				1511153400|358.23996283|357.07000009|357.07000009|358.23996282|357.97107258|2941.11270551
				1511153100|358.42250779|356.37093575|356.37093575|357.43000000|356.72868204|48944.00110372
				1511152800|359.86992508|357.42120688|357.42120689|358.24999999|358.15449788|38032.50100644
				1511152500|359.80999806|357.49560490|357.51000112|359.80999806|359.00121632|108298.85056370
				1511152200|359.80999981|359.04550000|359.04550000|359.05000000|359.04605750|20495.43710911
				1511151900|360.24550000|358.81399329|359.04550000|360.24550000|360.10109678|169801.35299092
				1511151600|360.94999995|360.24549999|360.24549999|360.26000000|360.33394702|73111.39881829
				1511151300|360.78000000|360.24549999|360.25000000|360.77000000|360.44129918|83190.68331867
				1511151000|362.99999996|360.24549999|360.40000004|362.99999996|361.45600178|64806.15828212
				1511150700|363.00000000|362.20000109|362.99999997|362.58700000|362.91799719|46669.80060787
				1511150400|362.58700000|362.20000003|362.58700000|362.52999976|362.50595362|21224.62155022
				1511150100|362.53000000|361.00000000|362.50000000|361.10853000|361.94773369|88496.48708002
				1511149800|361.47000000|360.00000000|361.47000000|360.20000000|361.19865189|58463.34204052
				1511149500|360.83142560|360.00000000|360.01000013|360.30000000|360.55395373|25900.43619397
				1511149200|360.63625128|359.82000008|360.49999961|360.41000000|360.45812764|90140.03429958
				1511148900|360.41000000|359.44000000|360.06000001|359.49000000|359.77887006|117112.90367653
				1511148600|360.50000000|359.49000000|359.49000000|360.26000000|360.05715725|352049.23242112
				1511148300|360.50000000|359.59999965|360.49999999|359.99999981|360.03468799|36017.06420286
				1511148000|359.99999990|359.49000000|359.95999996|359.90000000|359.66871214|6589.43078827
				1511147700|359.99999999|359.49000003|359.91110000|359.49000038|359.80061243|9271.77063902
				1511147400|359.98999997|359.44000000|359.49000003|359.51000000|359.69929974|17512.48892134
				1511147100|359.99999997|359.42000006|359.99999997|359.42000006|359.54195491|9466.04669185
				1511146800|360.00000000|359.14000009|359.42000003|359.88999999|359.81144649|21459.70875314
				1511146500|359.89999999|357.74000119|359.89999999|358.99989976|359.08969992|31829.55112387
				1511146200|359.49990863|357.73000020|358.99989976|359.01000000|358.22895355|62323.19196165
				1511145900|359.50584085|359.01000000|359.01000000|359.01000000|359.12493296|53216.99297778
				1511145600|359.62100830|359.01000000|359.01000000|359.19999998|359.39148485|30119.25967852
				1511145300|359.40000000|358.97610160|359.01000000|358.97610160|359.06446031|45319.21810189
				1511145000|358.97610163|357.44000061|358.97610160|357.44000061|358.38060200|54171.21371587
				1511144700|358.38999911|357.42000008|357.44000005|357.82000000|358.02000298|4726.16728596
				1511144400|357.83000000|357.42000042|357.82000000|357.83000000|357.64461673|19210.75053781
				1511144100|358.90727998|357.05000000|357.74843605|357.05000000|357.78685032|66437.05082951
				1511143800|356.53000001|356.53000001|356.53000001|356.53000001|356.53000001|20.63599205
				1511143500|356.53000001|356.40999994|356.53000001|356.41000007|356.41135548|3574.29874352
				1511143200|357.11464819|356.40999995|356.41000003|357.06999997|357.06848728|4753.69420542
				1511142900|357.07999994|356.40999994|356.40999996|356.84999985|356.58295035|1723.93286874
				1511142600|357.08999988|356.40999994|357.07999970|356.40999996|356.42556854|20855.49839362
				1511142300|357.01999992|356.02499997|356.40999996|356.03000000|356.28755546|34432.01223416
				1511142000|357.82099990|356.02499997|356.24000000|357.82099989|356.89862411|27643.86659004
				1511141700|357.82099990|357.01000027|357.72000001|357.39617343|357.57451958|11189.66275281
				1511141400|357.39617343|356.02500054|357.00000001|356.71999997|356.76410381|18821.84413224
				1511141100|356.97999995|356.02499997|356.44999997|356.20000003|356.32691555|29925.68847508
				1511140800|356.32000000|355.84999995|356.32000000|355.84999996|356.17957263|39560.24730655
				1511140500|356.20000000|355.84999994|355.84999995|356.00500000|355.89061903|30306.95633028
			xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			candle14400|288
				1511222400|370.70488198|366.21000013|369.52000006|368.41999997|368.87381934|487002.76217157
				1511208000|373.60000000|365.79000001|367.41000040|366.27000042|370.02835003|2214150.00404320
				1511193600|367.12354700|362.26000029|366.27000023|363.48999872|365.33890908|2202587.62623100
				1511179200|364.13439905|355.99073274|363.48999984|360.00000000|360.58573310|2093185.25537530
				1511164800|360.50013999|356.20000008|359.99999999|357.28000000|358.75927347|890303.62778997
				1511150400|363.00000000|353.72374585|357.00000007|362.52999976|357.76708549|1710959.77569610
				1511136000|362.53000000|354.00000001|362.50000000|355.48999990|358.43804157|1772855.39913500
				1511121600|360.00000000|348.00000000|355.49000000|350.80000016|354.58663693|2205250.41087860
				1511107200|363.36510000|349.60000003|350.50000000|357.94759967|355.07435142|3541644.53521560
				1511092800|362.04202658|350.62000000|357.58205991|358.95999997|357.55850603|4043195.72326220
				1511078400|366.00000000|356.50000003|358.96999988|361.20000000|361.13363786|3618930.66247250
				1511064000|373.66375057|347.00000000|362.49999997|347.00000000|359.92429440|7867294.79994500
				1511049600|348.64813791|343.29000001|347.00000000|346.78000000|346.03477670|1697208.36508310
				1511035200|349.59829497|334.85274201|346.69799999|336.11761981|344.23002181|4256616.57010290
				1511020800|339.00000000|333.36648168|336.23999999|334.53654338|335.29229487|2314963.98261220
				1511006400|335.00000000|330.52000001|335.00000000|332.79000000|333.50761847|1816199.34564380
				1510992000|332.79000000|328.58100000|332.79000000|330.12000133|330.70440057|1205029.15886980
				1510977600|331.33888703|325.98292341|330.50510000|329.14999999|328.86061381|803172.37647366
				1510963200|331.62366382|325.48000000|329.90999999|330.52000013|327.79263856|2006451.80571860
				1510948800|333.30000000|330.00000000|331.50999999|331.05324819|331.70568762|886549.34883190
				1510934400|333.05000000|329.81085927|331.05324807|332.99000000|331.57664383|898649.05796470
				1510920000|334.69696969|328.07540301|332.99999959|329.17411208|331.63178526|1499458.42062350
				1510905600|331.27066666|325.10000001|329.17411208|328.49000000|327.86579786|1770381.92960260
				1510891200|332.82000398|324.88993299|328.50000000|332.23999972|328.28578522|1629474.22847060
				1510876800|333.00000000|327.15000000|331.90000003|331.00000000|330.16695615|1858418.23185580
				1510862400|331.41100300|326.00000000|330.40000043|330.20808721|328.96215339|1950728.79868790
				1510848000|335.00000000|325.26479400|330.20808721|330.12032863|330.66857486|2809309.94560190
				1510833600|330.97616344|323.51000002|330.12032864|325.16999971|327.89083495|3049527.32104480
				1510819200|325.78699996|321.10000000|325.16999971|324.75999970|323.24266227|1753004.34706260
				1510804800|329.44534141|324.22700000|324.76000000|328.99999999|327.23767663|1202520.96154470
				1510790400|330.92427139|326.40182660|329.00000000|330.92427139|328.58774571|1006106.84843360
				1510776000|331.00000080|325.96568538|330.92427139|327.00000023|327.98914346|1002886.91985840
