0.00015325|10.41292007|0.00015565|245.81427414
0.00015314|6.27785273|0.00015566|8.36673058
0.00015308|8.12112289|0.00015570|162.11659425
0.00015297|13.07441411|0.00015610|807.22794900
0.00015295|86.32575905|0.00015612|597.80529657
0.00015294|130.89453300|0.00015613|1109.11170991
0.00015293|161.72855479|0.00015659|3.17721591
0.00015270|59.38506876|0.00015846|0.95483100
0.00015248|1.96744107|0.00015877|25.61696600
0.00015236|611.60000000|0.00015894|1.26866430
0.00015217|360.44550716|0.00015999|903.49214269
0.00015198|684.37161589|0.00016000|398.24779465
0.00015197|3.22178607|0.00016017|0.36020392
0.00015124|509.60849300|0.00016122|9.53164772
0.00015123|37.98928783|0.00016155|3.28562088
0.00015109|1484.21470650|0.00016189|59.95083464
0.00015106|0.98598600|0.00016299|496.78706908
0.00015100|624.82695365|0.00016400|18.11050094
0.00015000|0.80000000|0.00016464|944.14557864
0.00014981|53.40026166|0.00016465|1631.99749782
0.00014965|5.22029423|0.00016554|2.60773692
0.00014862|1.86631960|0.00016606|19.54002329
0.00014828|290.71119453|0.00016627|0.91022800
0.00014750|0.80000000|0.00016685|48.06991328
0.00014734|9.93439339|0.00016700|216.28719966
0.00014616|39.89140000|0.00016710|41.64967756
0.00014615|684.22291435|0.00016712|24.36672160
0.00014489|55.69642839|0.00016755|21.12309795
0.00014300|1.40000000|0.00017000|22.67831792
0.00014293|0.02189072|0.00017080|313.46769981
0.00014253|6.05970567|0.00017097|0.65804593
0.00014098|12.00000000|0.00017276|11.21387796
0.00014017|71.34194192|0.00017320|2.96674585
0.00014013|4.03453935|0.00017354|2.32850671
0.00014000|1.00000000|0.00017400|283.40657852
0.00013901|0.24679430|0.00017499|1.40238908
0.00013855|31.61162357|0.00017500|6.62839022
0.00013511|2.05292088|0.00017550|38.80388349
0.00013455|8.91861761|0.00017691|0.56869818
0.00013334|0.75003749|0.00017770|0.59880000
0.00013299|16.53215478|0.00017798|222.00000000
0.00013014|4.41447671|0.00017799|11.28379899
0.00013000|101.50000000|0.00017800|33.40808335
0.00012930|125.46194896|0.00017833|31.75965085
0.00012569|122.94200016|0.00017853|0.65724400
0.00012500|0.90000000|0.00017858|488.68410187
0.00012376|2521.00840340|0.00018010|0.65819294
0.00012375|101.01010101|0.00018070|38.44181098
0.00012291|1541.63428813|0.00018099|368.19732311
0.00012290|2.00000000|0.00018100|27.05134077
0.00012283|2.25817922|0.00018115|5.81212510
0.00012165|36.14650660|0.00018165|9.75855588
0.00012022|4.69971718|0.00018179|28.01679995
0.00012000|2.50000832|0.00018202|1183.09267986
0.00011464|376.51867331|0.00018314|4.51162104
0.00011000|90.90909090|0.00018560|6.22969335
0.00010806|126.68059789|0.00018596|4.62683343
0.00010450|1206.12547127|0.00018598|333.00000000
0.00010150|5.37931034|0.00018787|2.64209137
0.00010000|17.00000000|0.00018800|645.01797546
0.00009000|110.00000000|0.00018801|578.18127087
0.00008631|34.31201483|0.00018846|0.62724000
0.00008389|1168.22605325|0.00018996|32.70703765
0.00008200|36.58536585|0.00019000|30.94314304
0.00007500|132.00000000|0.00019020|3.02837780
0.00007000|27.00000000|0.00019151|115.17911773
0.00005000|30.00000000|0.00019157|107.27592949
0.00003400|3.00000000|0.00019219|165.21159531
0.00001404|355.97323081|0.00019300|1.19760001
0.00000840|59.52380952|0.00019301|19.25044671
0.00000415|1686.74698795|0.00019320|91.17688538
0.00000413|1147.70217918|0.00019501|33.52432232
0.00000406|7374.38423645|0.00019606|186.30205098
0.00000003|34733.33333333|0.00019712|10.67574474
